Location ID,Location,Date,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
CA-063,Plumas County,192606,64.5,125,6.7,57.8
CA-063,Plumas County,192607,67.1,100,2.2,64.9
CA-063,Plumas County,192608,63.6,46,-0.2,63.8
CA-063,Plumas County,192609,54.7,12,-3.3,58
CA-063,Plumas County,192610,50.6,91,1.5,49.1
CA-063,Plumas County,192611,43.3,121,4.4,38.9
CA-063,Plumas County,192612,32,47,-0.7,32.7
CA-063,Plumas County,192701,32.2,62,0.8,31.4
CA-063,Plumas County,192702,33.8,53,-0.1,33.9
CA-063,Plumas County,192703,37.8,67,0.2,37.6
CA-063,Plumas County,192704,41.5,34,-1.7,43.2
CA-063,Plumas County,192705,48.2,29,-2.1,50.3
CA-063,Plumas County,192706,58.3,75,0.5,57.8
CA-063,Plumas County,192707,66.2,80,1.3,64.9
CA-063,Plumas County,192708,61.9,24,-1.9,63.8
CA-063,Plumas County,192709,53.7,7,-4.3,58
CA-063,Plumas County,192710,48.9,58,-0.2,49.1
CA-063,Plumas County,192711,41.5,111,2.6,38.9
CA-063,Plumas County,192712,30.4,27,-2.3,32.7
CA-063,Plumas County,192801,33.2,78,1.8,31.4
CA-063,Plumas County,192802,35.5,78,1.6,33.9
CA-063,Plumas County,192803,41.3,110,3.7,37.6
CA-063,Plumas County,192804,42.6,53,-0.6,43.2
CA-063,Plumas County,192805,57.3,124,7,50.3
CA-063,Plumas County,192806,58.3,75,0.5,57.8
CA-063,Plumas County,192807,66.4,87,1.5,64.9
CA-063,Plumas County,192808,64.9,80,1.1,63.8
CA-063,Plumas County,192809,58.5,66,0.5,58
CA-063,Plumas County,192810,48.4,52,-0.7,49.1
CA-063,Plumas County,192811,38.1,47,-0.8,38.9
CA-063,Plumas County,192812,29.3,13,-3.4,32.7
CA-063,Plumas County,192901,30.8,44,-0.6,31.4
CA-063,Plumas County,192902,30.5,21,-3.4,33.9
CA-063,Plumas County,192903,38.2,75,0.6,37.6
CA-063,Plumas County,192904,39.4,13,-3.8,43.2
CA-063,Plumas County,192905,52,95,1.7,50.3
CA-063,Plumas County,192906,56.7,37,-1.1,57.8
CA-063,Plumas County,192907,65.4,68,0.5,64.9
CA-063,Plumas County,192908,65.8,99,2,63.8
CA-063,Plumas County,192909,56.5,34,-1.5,58
CA-063,Plumas County,192910,51.4,103,2.3,49.1
CA-063,Plumas County,192911,41.2,106,2.2,39
CA-063,Plumas County,192912,39.3,125,6.6,32.7
CA-063,Plumas County,193001,27.5,15,-3.9,31.4
CA-063,Plumas County,193002,36.8,104,2.9,33.9
CA-063,Plumas County,193003,39.6,87,2,37.6
CA-063,Plumas County,193004,45.4,95,2.2,43.2
CA-063,Plumas County,193005,47.1,18,-3.2,50.3
CA-063,Plumas County,193006,59.7,90,1.9,57.8
CA-063,Plumas County,193007,65.5,70,0.6,64.9
CA-063,Plumas County,193008,63.1,39,-0.7,63.8
CA-063,Plumas County,193009,55.9,25,-2.1,58
CA-063,Plumas County,193010,48.2,48,-0.9,49.1
CA-063,Plumas County,193011,40,75,1,39
CA-063,Plumas County,193012,32.8,64,0.1,32.7
CA-063,Plumas County,193101,32.8,72,1.4,31.4
CA-063,Plumas County,193102,36.2,93,2.3,33.9
CA-063,Plumas County,193103,41.4,111,3.8,37.6
CA-063,Plumas County,193104,47.3,118,4.1,43.2
CA-063,Plumas County,193105,56,122,5.7,50.3
CA-063,Plumas County,193106,57.8,60,0,57.8
CA-063,Plumas County,193107,70,123,5.1,64.9
CA-063,Plumas County,193108,67.4,120,3.6,63.8
CA-063,Plumas County,193109,56.1,27,-1.9,58
CA-063,Plumas County,193110,49.3,67,0.2,49.1
CA-063,Plumas County,193111,35.7,11,-3.2,38.9
CA-063,Plumas County,193112,29.4,14,-3.3,32.7
CA-063,Plumas County,193201,28.2,18,-3.2,31.4
CA-063,Plumas County,193202,29.2,12,-4.7,33.9
CA-063,Plumas County,193203,39.8,90,2.2,37.6
CA-063,Plumas County,193204,40.9,26,-2.3,43.2
CA-063,Plumas County,193205,49.7,46,-0.6,50.3
CA-063,Plumas County,193206,60.2,97,2.4,57.8
CA-063,Plumas County,193207,64.2,41,-0.7,64.9
CA-063,Plumas County,193208,64.4,70,0.6,63.8
CA-063,Plumas County,193209,62.3,121,4.3,58
CA-063,Plumas County,193210,49.3,67,0.2,49.1
CA-063,Plumas County,193211,43.5,123,4.6,38.9
CA-063,Plumas County,193212,25.5,2,-7.2,32.7
CA-063,Plumas County,193301,25.8,8,-5.6,31.4
CA-063,Plumas County,193302,26.2,3,-7.7,33.9
CA-063,Plumas County,193303,36.8,56,-0.8,37.6
CA-063,Plumas County,193304,43.6,70,0.4,43.2
CA-063,Plumas County,193305,44.3,6,-6,50.3
CA-063,Plumas County,193306,57.8,60,0,57.8
CA-063,Plumas County,193307,68.2,112,3.3,64.9
CA-063,Plumas County,193308,66.2,106,2.4,63.8
CA-063,Plumas County,193309,56.7,39,-1.3,58
CA-063,Plumas County,193310,55.7,125,6.6,49.1
CA-063,Plumas County,193311,40.7,94,1.8,38.9
CA-063,Plumas County,193312,34.5,93,1.8,32.7
CA-063,Plumas County,193401,36.9,120,5.5,31.4
CA-063,Plumas County,193402,38.3,118,4.4,33.9
CA-063,Plumas County,193403,47.5,126,9.9,37.6
CA-063,Plumas County,193404,49.7,126,6.5,43.2
CA-063,Plumas County,193405,53.6,109,3.3,50.3
CA-063,Plumas County,193406,57.2,46,-0.6,57.8
CA-063,Plumas County,193407,64.1,38,-0.8,64.9
CA-063,Plumas County,193408,66.8,115,3,63.8
CA-063,Plumas County,193409,59.3,81,1.3,58
CA-063,Plumas County,193410,50.7,93,1.6,49.1
CA-063,Plumas County,193411,40.7,94,1.8,38.9
CA-063,Plumas County,193412,34.4,88,1.7,32.7
CA-063,Plumas County,193501,29.6,28,-1.8,31.4
CA-063,Plumas County,193502,34.1,56,0.2,33.9
CA-063,Plumas County,193503,32.6,5,-5,37.6
CA-063,Plumas County,193504,42.5,52,-0.7,43.2
CA-063,Plumas County,193505,50.9,67,0.6,50.3
CA-063,Plumas County,193506,60.3,102,2.5,57.8
CA-063,Plumas County,193507,62.8,17,-2.1,64.9
CA-063,Plumas County,193508,64.9,80,1.1,63.8
CA-063,Plumas County,193509,60.8,106,2.8,58
CA-063,Plumas County,193510,47.1,27,-2,49.1
CA-063,Plumas County,193511,34.8,3,-4.2,39
CA-063,Plumas County,193512,32.5,57,-0.2,32.7
CA-063,Plumas County,193601,34.8,100,3.4,31.4
CA-063,Plumas County,193602,33.6,50,-0.3,33.9
CA-063,Plumas County,193603,40.3,98,2.7,37.6
CA-063,Plumas County,193604,45.9,102,2.7,43.2
CA-063,Plumas County,193605,52,95,1.7,50.3
CA-063,Plumas County,193606,57.9,67,0.1,57.8
CA-063,Plumas County,193607,66.4,87,1.5,64.9
CA-063,Plumas County,193608,65,84,1.2,63.8
CA-063,Plumas County,193609,58.8,70,0.8,58
CA-063,Plumas County,193610,51.9,107,2.8,49.1
CA-063,Plumas County,193611,40.1,76,1.2,38.9
CA-063,Plumas County,193612,32.4,55,-0.3,32.7
CA-063,Plumas County,193701,18.1,1,-13.3,31.4
CA-063,Plumas County,193702,29.8,14,-4.1,33.9
CA-063,Plumas County,193703,36.6,53,-1,37.6
CA-063,Plumas County,193704,40.5,20,-2.7,43.2
CA-063,Plumas County,193705,52.9,101,2.6,50.3
CA-063,Plumas County,193706,57.9,67,0.1,57.8
CA-063,Plumas County,193707,66.6,93,1.7,64.9
CA-063,Plumas County,193708,64.4,70,0.6,63.8
CA-063,Plumas County,193709,59.2,76,1.2,58
CA-063,Plumas County,193710,50.1,80,1,49.1
CA-063,Plumas County,193711,39.9,73,1,38.9
CA-063,Plumas County,193712,36.4,117,3.7,32.7
CA-063,Plumas County,193801,34.7,97,3.3,31.4
CA-063,Plumas County,193802,30.3,16,-3.6,33.9
CA-063,Plumas County,193803,33.8,13,-3.8,37.6
CA-063,Plumas County,193804,43.3,63,0.1,43.2
CA-063,Plumas County,193805,51.4,78,1.1,50.3
CA-063,Plumas County,193806,61,111,3.2,57.8
CA-063,Plumas County,193807,66.4,87,1.5,64.9
CA-063,Plumas County,193808,63.8,55,0,63.8
CA-063,Plumas County,193809,59.8,91,1.8,58
CA-063,Plumas County,193810,48,46,-1.1,49.1
CA-063,Plumas County,193811,35.5,9,-3.4,38.9
CA-063,Plumas County,193812,35.3,106,2.6,32.7
CA-063,Plumas County,193901,33.3,80,1.9,31.4
CA-063,Plumas County,193902,28.4,7,-5.5,33.9
CA-063,Plumas County,193903,39.5,86,1.9,37.6
CA-063,Plumas County,193904,49.1,125,5.9,43.2
CA-063,Plumas County,193905,51.7,84,1.4,50.3
CA-063,Plumas County,193906,57.3,47,-0.5,57.8
CA-063,Plumas County,193907,66.2,80,1.3,64.9
CA-063,Plumas County,193908,66.2,106,2.4,63.8
CA-063,Plumas County,193909,58.4,65,0.4,58
CA-063,Plumas County,193910,48.3,49,-0.8,49.1
CA-063,Plumas County,193911,41.2,106,2.2,39
CA-063,Plumas County,193912,38,123,5.3,32.7
CA-063,Plumas County,194001,34.4,95,3,31.4
CA-063,Plumas County,194002,35.9,87,2,33.9
CA-063,Plumas County,194003,40.3,98,2.7,37.6
CA-063,Plumas County,194004,45.2,91,2,43.2
CA-063,Plumas County,194005,53.8,112,3.5,50.3
CA-063,Plumas County,194006,63.7,124,5.9,57.8
CA-063,Plumas County,194007,63.6,29,-1.3,64.9
CA-063,Plumas County,194008,66.5,110,2.7,63.8
CA-063,Plumas County,194009,55.4,16,-2.6,58
CA-063,Plumas County,194010,49.8,74,0.7,49.1
CA-063,Plumas County,194011,37.1,27,-1.8,38.9
CA-063,Plumas County,194012,35,100,2.3,32.7
CA-063,Plumas County,194101,34.1,89,2.7,31.4
CA-063,Plumas County,194102,36.7,103,2.8,33.9
CA-063,Plumas County,194103,40.1,93,2.5,37.6
CA-063,Plumas County,194104,40.8,23,-2.4,43.2
CA-063,Plumas County,194105,50.5,61,0.2,50.3
CA-063,Plumas County,194106,55.4,15,-2.4,57.8
CA-063,Plumas County,194107,65.6,72,0.7,64.9
CA-063,Plumas County,194108,61.3,19,-2.5,63.8
CA-063,Plumas County,194109,53.6,5,-4.4,58
CA-063,Plumas County,194110,46.6,21,-2.5,49.1
CA-063,Plumas County,194111,40.6,88,1.6,39
CA-063,Plumas County,194112,33.6,75,0.9,32.7
CA-063,Plumas County,194201,29.6,28,-1.8,31.4
CA-063,Plumas County,194202,30.6,23,-3.3,33.9
CA-063,Plumas County,194203,36.1,44,-1.5,37.6
CA-063,Plumas County,194204,41.5,34,-1.7,43.2
CA-063,Plumas County,194205,45.5,8,-4.8,50.3
CA-063,Plumas County,194206,55.9,22,-1.9,57.8
CA-063,Plumas County,194207,65.5,70,0.6,64.9
CA-063,Plumas County,194208,64.4,70,0.6,63.8
CA-063,Plumas County,194209,58.4,65,0.4,58
CA-063,Plumas County,194210,51.4,103,2.3,49.1
CA-063,Plumas County,194211,39.3,60,0.4,38.9
CA-063,Plumas County,194212,34.7,95,2,32.7
CA-063,Plumas County,194301,33.2,78,1.8,31.4
CA-063,Plumas County,194302,35.1,73,1.2,33.9
CA-063,Plumas County,194303,38,73,0.4,37.6
CA-063,Plumas County,194304,45.4,95,2.2,43.2
CA-063,Plumas County,194305,50.9,67,0.6,50.3
CA-063,Plumas County,194306,52.1,1,-5.7,57.8
CA-063,Plumas County,194307,65,57,0.1,64.9
CA-063,Plumas County,194308,60.6,6,-3.2,63.8
CA-063,Plumas County,194309,61.8,117,3.8,58
CA-063,Plumas County,194310,49,59,-0.1,49.1
CA-063,Plumas County,194311,39.9,73,1,38.9
CA-063,Plumas County,194312,33.5,74,0.8,32.7
CA-063,Plumas County,194401,30.5,40,-0.9,31.4
CA-063,Plumas County,194402,32,32,-1.9,33.9
CA-063,Plumas County,194403,36,40,-1.6,37.6
CA-063,Plumas County,194404,40.3,19,-2.9,43.2
CA-063,Plumas County,194405,50.3,56,0,50.3
CA-063,Plumas County,194406,53.6,5,-4.2,57.8
CA-063,Plumas County,194407,63,19,-1.9,64.9
CA-063,Plumas County,194408,62.6,34,-1.2,63.8
CA-063,Plumas County,194409,60.6,102,2.6,58
CA-063,Plumas County,194410,51.7,106,2.6,49.1
CA-063,Plumas County,194411,35.4,8,-3.6,39
CA-063,Plumas County,194412,35.4,107,2.7,32.7
CA-063,Plumas County,194501,32.7,71,1.3,31.4
CA-063,Plumas County,194502,35.7,80,1.8,33.9
CA-063,Plumas County,194503,33.7,12,-3.9,37.6
CA-063,Plumas County,194504,43.4,64,0.2,43.2
CA-063,Plumas County,194505,49.1,40,-1.2,50.3
CA-063,Plumas County,194506,57.3,47,-0.5,57.8
CA-063,Plumas County,194507,67.2,102,2.3,64.9
CA-063,Plumas County,194508,63.6,46,-0.2,63.8
CA-063,Plumas County,194509,59.3,81,1.3,58
CA-063,Plumas County,194510,52.5,113,3.4,49.1
CA-063,Plumas County,194511,37.9,43,-1,38.9
CA-063,Plumas County,194512,32.3,52,-0.4,32.7
CA-063,Plumas County,194601,31.6,54,0.2,31.4
CA-063,Plumas County,194602,30.5,21,-3.4,33.9
CA-063,Plumas County,194603,37.7,66,0.1,37.6
CA-063,Plumas County,194604,45.7,100,2.5,43.2
CA-063,Plumas County,194605,51.9,90,1.6,50.3
CA-063,Plumas County,194606,55.3,14,-2.5,57.8
CA-063,Plumas County,194607,65.4,68,0.5,64.9
CA-063,Plumas County,194608,64.9,80,1.1,63.8
CA-063,Plumas County,194609,57,44,-1,58
CA-063,Plumas County,194610,44.9,6,-4.2,49.1
CA-063,Plumas County,194611,36.6,17,-2.4,39
CA-063,Plumas County,194612,34.5,93,1.8,32.7
CA-063,Plumas County,194701,30.6,42,-0.8,31.4
CA-063,Plumas County,194702,38.5,119,4.6,33.9
CA-063,Plumas County,194703,40.4,101,2.8,37.6
CA-063,Plumas County,194704,45.6,98,2.4,43.2
CA-063,Plumas County,194705,55.7,121,5.4,50.3
CA-063,Plumas County,194706,56,24,-1.8,57.8
CA-063,Plumas County,194707,59.8,1,-5.1,64.9
CA-063,Plumas County,194708,60.6,6,-3.2,63.8
CA-063,Plumas County,194709,59.6,87,1.6,58
CA-063,Plumas County,194710,49.2,64,0.1,49.1
CA-063,Plumas County,194711,35.7,11,-3.2,38.9
CA-063,Plumas County,194712,32.2,49,-0.5,32.7
CA-063,Plumas County,194801,36.1,116,4.7,31.4
CA-063,Plumas County,194802,31.4,27,-2.5,33.9
CA-063,Plumas County,194803,33.4,11,-4.2,37.6
CA-063,Plumas County,194804,37.9,8,-5.3,43.2
CA-063,Plumas County,194805,46,11,-4.3,50.3
CA-063,Plumas County,194806,57.3,47,-0.5,57.8
CA-063,Plumas County,194807,62.6,14,-2.3,64.9
CA-063,Plumas County,194808,60.6,6,-3.2,63.8
CA-063,Plumas County,194809,56.9,43,-1.1,58
CA-063,Plumas County,194810,49.4,68,0.3,49.1
CA-063,Plumas County,194811,37.8,41,-1.2,39
CA-063,Plumas County,194812,27.1,6,-5.6,32.7
CA-063,Plumas County,194901,18.7,2,-12.7,31.4
CA-063,Plumas County,194902,26.7,4,-7.2,33.9
CA-063,Plumas County,194903,35.4,30,-2.2,37.6
CA-063,Plumas County,194904,46.8,113,3.6,43.2
CA-063,Plumas County,194905,50.3,56,0,50.3
CA-063,Plumas County,194906,59.1,80,1.3,57.8
CA-063,Plumas County,194907,64.6,48,-0.3,64.9
CA-063,Plumas County,194908,61,14,-2.8,63.8
CA-063,Plumas County,194909,59.3,81,1.3,58
CA-063,Plumas County,194910,47.6,37,-1.5,49.1
CA-063,Plumas County,194911,43.8,124,4.8,39
CA-063,Plumas County,194912,30.2,24,-2.5,32.7
CA-063,Plumas County,195001,25.1,4,-6.3,31.4
CA-063,Plumas County,195002,34.1,56,0.2,33.9
CA-063,Plumas County,195003,36.1,44,-1.5,37.6
CA-063,Plumas County,195004,44.4,79,1.2,43.2
CA-063,Plumas County,195005,51.1,72,0.8,50.3
CA-063,Plumas County,195006,56.7,37,-1.1,57.8
CA-063,Plumas County,195007,66.6,93,1.7,64.9
CA-063,Plumas County,195008,64.9,80,1.1,63.8
CA-063,Plumas County,195009,57.8,55,-0.2,58
CA-063,Plumas County,195010,49.7,72,0.6,49.1
CA-063,Plumas County,195011,43.4,122,4.4,39
CA-063,Plumas County,195012,38,123,5.3,32.7
CA-063,Plumas County,195101,31.6,54,0.2,31.4
CA-063,Plumas County,195102,34.2,59,0.3,33.9
CA-063,Plumas County,195103,36.4,50,-1.2,37.6
CA-063,Plumas County,195104,46.7,111,3.5,43.2
CA-063,Plumas County,195105,50.5,61,0.2,50.3
CA-063,Plumas County,195106,60.1,95,2.3,57.8
CA-063,Plumas County,195107,65,57,0.1,64.9
CA-063,Plumas County,195108,63.3,43,-0.5,63.8
CA-063,Plumas County,195109,61,109,3,58
CA-063,Plumas County,195110,46.5,19,-2.6,49.1
CA-063,Plumas County,195111,37.8,41,-1.2,39
CA-063,Plumas County,195112,29.6,16,-3.1,32.7
CA-063,Plumas County,195201,26,10,-5.4,31.4
CA-063,Plumas County,195202,30.4,19,-3.5,33.9
CA-063,Plumas County,195203,30.2,1,-7.4,37.6
CA-063,Plumas County,195204,44.4,79,1.2,43.2
CA-063,Plumas County,195205,51.4,78,1.1,50.3
CA-063,Plumas County,195206,54.6,10,-3.2,57.8
CA-063,Plumas County,195207,67.8,108,2.9,64.9
CA-063,Plumas County,195208,63.4,44,-0.4,63.8
CA-063,Plumas County,195209,60.3,99,2.3,58
CA-063,Plumas County,195210,53.7,119,4.6,49.1
CA-063,Plumas County,195211,35.3,7,-3.6,38.9
CA-063,Plumas County,195212,31.2,37,-1.5,32.7
CA-063,Plumas County,195301,36.4,118,5,31.4
CA-063,Plumas County,195302,35.5,78,1.6,33.9
CA-063,Plumas County,195303,36.6,53,-1,37.6
CA-063,Plumas County,195304,41.5,34,-1.7,43.2
CA-063,Plumas County,195305,44.1,3,-6.2,50.3
CA-063,Plumas County,195306,52.8,2,-5,57.8
CA-063,Plumas County,195307,65.2,63,0.3,64.9
CA-063,Plumas County,195308,61,14,-2.8,63.8
CA-063,Plumas County,195309,62.1,119,4.1,58
CA-063,Plumas County,195310,48.3,49,-0.8,49.1
CA-063,Plumas County,195311,40.7,94,1.8,38.9
CA-063,Plumas County,195312,34.9,98,2.2,32.7
CA-063,Plumas County,195401,32.6,67,1.2,31.4
CA-063,Plumas County,195402,37.7,110,3.8,33.9
CA-063,Plumas County,195403,35,23,-2.6,37.6
CA-063,Plumas County,195404,47.4,119,4.2,43.2
CA-063,Plumas County,195405,54.6,116,4.3,50.3
CA-063,Plumas County,195406,55.7,19,-2.1,57.8
CA-063,Plumas County,195407,65,57,0.1,64.9
CA-063,Plumas County,195408,59.6,4,-4.2,63.8
CA-063,Plumas County,195409,55.4,16,-2.6,58
CA-063,Plumas County,195410,48.4,52,-0.7,49.1
CA-063,Plumas County,195411,40.9,98,2,38.9
CA-063,Plumas County,195412,30.6,28,-2.1,32.7
CA-063,Plumas County,195501,25.7,7,-5.7,31.4
CA-063,Plumas County,195502,29.6,13,-4.3,33.9
CA-063,Plumas County,195503,35.6,34,-2,37.6
CA-063,Plumas County,195504,37.1,5,-6.1,43.2
CA-063,Plumas County,195505,50.1,53,-0.2,50.3
CA-063,Plumas County,195506,57.7,56,-0.1,57.8
CA-063,Plumas County,195507,61.5,7,-3.4,64.9
CA-063,Plumas County,195508,64.4,70,0.6,63.8
CA-063,Plumas County,195509,58.3,60,0.3,58
CA-063,Plumas County,195510,50.4,86,1.3,49.1
CA-063,Plumas County,195511,37.7,39,-1.2,38.9
CA-063,Plumas County,195512,34.8,97,2.1,32.7
CA-063,Plumas County,195601,32.7,71,1.3,31.4
CA-063,Plumas County,195602,27.1,5,-6.8,33.9
CA-063,Plumas County,195603,37.3,62,-0.3,37.6
CA-063,Plumas County,195604,42.7,54,-0.5,43.2
CA-063,Plumas County,195605,50.2,54,-0.1,50.3
CA-063,Plumas County,195606,57.7,56,-0.1,57.8
CA-063,Plumas County,195607,65.6,72,0.7,64.9
CA-063,Plumas County,195608,62,27,-1.8,63.8
CA-063,Plumas County,195609,58.4,65,0.4,58
CA-063,Plumas County,195610,46.7,22,-2.4,49.1
CA-063,Plumas County,195611,38.4,50,-0.6,39
CA-063,Plumas County,195612,32.6,58,-0.1,32.7
CA-063,Plumas County,195701,25.5,5,-5.9,31.4
CA-063,Plumas County,195702,35,71,1.1,33.9
CA-063,Plumas County,195703,38.6,78,1,37.6
CA-063,Plumas County,195704,43.2,58,0,43.2
CA-063,Plumas County,195705,49.1,40,-1.2,50.3
CA-063,Plumas County,195706,60.4,104,2.6,57.8
CA-063,Plumas County,195707,63.6,29,-1.3,64.9
CA-063,Plumas County,195708,60.5,5,-3.3,63.8
CA-063,Plumas County,195709,60,93,2,58
CA-063,Plumas County,195710,46.2,13,-2.9,49.1
CA-063,Plumas County,195711,36.6,17,-2.4,39
CA-063,Plumas County,195712,34.2,84,1.5,32.7
CA-063,Plumas County,195801,33.3,80,1.9,31.4
CA-063,Plumas County,195802,37.4,107,3.5,33.9
CA-063,Plumas County,195803,33.1,8,-4.5,37.6
CA-063,Plumas County,195804,41.4,31,-1.8,43.2
CA-063,Plumas County,195805,53.4,106,3.1,50.3
CA-063,Plumas County,195806,56.8,42,-1,57.8
CA-063,Plumas County,195807,64.9,54,0,64.9
CA-063,Plumas County,195808,67.9,123,4.1,63.8
CA-063,Plumas County,195809,59.2,76,1.2,58
CA-063,Plumas County,195810,52.4,112,3.3,49.1
CA-063,Plumas County,195811,39.9,73,1,38.9
CA-063,Plumas County,195812,38.5,124,5.8,32.7
CA-063,Plumas County,195901,36.1,116,4.7,31.4
CA-063,Plumas County,195902,32.6,38,-1.3,33.9
CA-063,Plumas County,195903,40.4,101,2.8,37.6
CA-063,Plumas County,195904,47.6,120,4.4,43.2
CA-063,Plumas County,195905,47.9,26,-2.4,50.3
CA-063,Plumas County,195906,60,93,2.2,57.8
CA-063,Plumas County,195907,68.1,110,3.2,64.9
CA-063,Plumas County,195908,63.6,46,-0.2,63.8
CA-063,Plumas County,195909,56.1,27,-1.9,58
CA-063,Plumas County,195910,51.2,99,2.1,49.1
CA-063,Plumas County,195911,40.4,83,1.4,39
CA-063,Plumas County,195912,31.2,37,-1.5,32.7
CA-063,Plumas County,196001,29,24,-2.4,31.4
CA-063,Plumas County,196002,33.1,45,-0.8,33.9
CA-063,Plumas County,196003,40.4,101,2.8,37.6
CA-063,Plumas County,196004,43,56,-0.2,43.2
CA-063,Plumas County,196005,47.5,24,-2.8,50.3
CA-063,Plumas County,196006,62.6,121,4.8,57.8
CA-063,Plumas County,196007,68,109,3.1,64.9
CA-063,Plumas County,196008,63.8,55,0,63.8
CA-063,Plumas County,196009,60.5,101,2.5,58
CA-063,Plumas County,196010,49.1,63,0,49.1
CA-063,Plumas County,196011,37.2,30,-1.8,39
CA-063,Plumas County,196012,33.2,69,0.5,32.7
CA-063,Plumas County,196101,35.2,109,3.8,31.4
CA-063,Plumas County,196102,36.6,100,2.7,33.9
CA-063,Plumas County,196103,36.8,56,-0.8,37.6
CA-063,Plumas County,196104,43.5,66,0.3,43.2
CA-063,Plumas County,196105,47.1,18,-3.2,50.3
CA-063,Plumas County,196106,62.3,119,4.5,57.8
CA-063,Plumas County,196107,66.2,80,1.3,64.9
CA-063,Plumas County,196108,65.5,90,1.7,63.8
CA-063,Plumas County,196109,55.2,14,-2.8,58
CA-063,Plumas County,196110,48.4,52,-0.7,49.1
CA-063,Plumas County,196111,36.7,21,-2.2,38.9
CA-063,Plumas County,196112,31.7,43,-1,32.7
CA-063,Plumas County,196201,28.9,23,-2.5,31.4
CA-063,Plumas County,196202,30.3,16,-3.6,33.9
CA-063,Plumas County,196203,32.8,7,-4.8,37.6
CA-063,Plumas County,196204,46.6,110,3.4,43.2
CA-063,Plumas County,196205,47.2,21,-3.1,50.3
CA-063,Plumas County,196206,57.7,56,-0.1,57.8
CA-063,Plumas County,196207,64.2,41,-0.7,64.9
CA-063,Plumas County,196208,63,38,-0.8,63.8
CA-063,Plumas County,196209,59.7,89,1.7,58
CA-063,Plumas County,196210,49.7,72,0.6,49.1
CA-063,Plumas County,196211,41.2,106,2.2,39
CA-063,Plumas County,196212,36,112,3.3,32.7
CA-063,Plumas County,196301,31.2,48,-0.2,31.4
CA-063,Plumas County,196302,42.5,126,8.6,33.9
CA-063,Plumas County,196303,35.6,34,-2,37.6
CA-063,Plumas County,196304,36.5,3,-6.7,43.2
CA-063,Plumas County,196305,51.9,90,1.6,50.3
CA-063,Plumas County,196306,56,24,-1.8,57.8
CA-063,Plumas County,196307,60.5,4,-4.4,64.9
CA-063,Plumas County,196308,61.9,24,-1.9,63.8
CA-063,Plumas County,196309,60.7,104,2.7,58
CA-063,Plumas County,196310,51.2,99,2.1,49.1
CA-063,Plumas County,196311,38.5,53,-0.4,38.9
CA-063,Plumas County,196312,34.1,82,1.4,32.7
CA-063,Plumas County,196401,31.2,48,-0.2,31.4
CA-063,Plumas County,196402,32,32,-1.9,33.9
CA-063,Plumas County,196403,34.9,22,-2.7,37.6
CA-063,Plumas County,196404,41.6,37,-1.6,43.2
CA-063,Plumas County,196405,47.2,21,-3.1,50.3
CA-063,Plumas County,196406,55,11,-2.8,57.8
CA-063,Plumas County,196407,64.6,48,-0.3,64.9
CA-063,Plumas County,196408,64.5,72,0.7,63.8
CA-063,Plumas County,196409,55.8,24,-2.2,58
CA-063,Plumas County,196410,52.8,115,3.7,49.1
CA-063,Plumas County,196411,35.1,4,-3.8,38.9
CA-063,Plumas County,196412,35.2,105,2.5,32.7
CA-063,Plumas County,196501,31.9,60,0.5,31.4
CA-063,Plumas County,196502,34.7,66,0.8,33.9
CA-063,Plumas County,196503,38,73,0.4,37.6
CA-063,Plumas County,196504,43.1,57,-0.1,43.2
CA-063,Plumas County,196505,48.5,33,-1.8,50.3
CA-063,Plumas County,196506,56.8,42,-1,57.8
CA-063,Plumas County,196507,64.1,38,-0.8,64.9
CA-063,Plumas County,196508,62.4,30,-1.4,63.8
CA-063,Plumas County,196509,54,9,-4,58
CA-063,Plumas County,196510,52,109,2.9,49.1
CA-063,Plumas County,196511,39.6,65,0.6,39
